track_name,track_id,track_popularity,track_duration_ms,artist_name,artist_id,artist_genre,artist_followers,artist_popularity,album_name,album_id,album_release_year,danceability,energy,key,key_name,mode,mode_name,loudness,speechiness,acousticness,tempo,time_signature,times_listened
Let Down,2fuYa3Lx06QQJAm0MjztKr,71,299560,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,1997,0.351,0.676,9,A,1,major,-9.017,0.0313,1.21e-4,102.46,4,52
Let Down,2fuYa3Lx06QQJAm0MjztKr,71,299560,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,oxford indie,9086263,79,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,1997,0.351,0.676,9,A,1,major,-9.017,0.0313,1.21e-4,102.46,4,52
Let Down,2fuYa3Lx06QQJAm0MjztKr,71,299560,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,permanent wave,9086263,79,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,1997,0.351,0.676,9,A,1,major,-9.017,0.0313,1.21e-4,102.46,4,52
Let Down,2fuYa3Lx06QQJAm0MjztKr,71,299560,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,9086263,79,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,1997,0.351,0.676,9,A,1,major,-9.017,0.0313,1.21e-4,102.46,4,52
Karma Police,63OQupATfueTdZMWTxW03A,81,264066,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,9086263,79,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,1997,0.36,0.501,7,G,1,major,-9.129,0.0258,0.0638,74.807,4,38
Karma Police,63OQupATfueTdZMWTxW03A,81,264066,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,art rock,9086263,79,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,1997,0.36,0.501,7,G,1,major,-9.129,0.0258,0.0638,74.807,4,38
Karma Police,63OQupATfueTdZMWTxW03A,81,264066,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,1997,0.36,0.501,7,G,1,major,-9.129,0.0258,0.0638,74.807,4,38
Karma Police,63OQupATfueTdZMWTxW03A,81,264066,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,oxford indie,9086263,79,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,1997,0.36,0.501,7,G,1,major,-9.129,0.0258,0.0638,74.807,4,38
Karma Police,63OQupATfueTdZMWTxW03A,81,264066,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,permanent wave,9086263,79,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,1997,0.36,0.501,7,G,1,major,-9.129,0.0258,0.0638,74.807,4,38
Karma Police,63OQupATfueTdZMWTxW03A,81,264066,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,9086263,79,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,1997,0.36,0.501,7,G,1,major,-9.129,0.0258,0.0638,74.807,4,38
No Surprises,10nyNJ6zNy2YVYLrcwLccB,85,229120,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,9086263,79,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,1997,0.255,0.393,5,F,1,major,-10.654,0.0278,0.0577,76.426,4,55
No Surprises,10nyNJ6zNy2YVYLrcwLccB,85,229120,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,art rock,9086263,79,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,1997,0.255,0.393,5,F,1,major,-10.654,0.0278,0.0577,76.426,4,55
No Surprises,10nyNJ6zNy2YVYLrcwLccB,85,229120,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,1997,0.255,0.393,5,F,1,major,-10.654,0.0278,0.0577,76.426,4,55
No Surprises,10nyNJ6zNy2YVYLrcwLccB,85,229120,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,oxford indie,9086263,79,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,1997,0.255,0.393,5,F,1,major,-10.654,0.0278,0.0577,76.426,4,55
No Surprises,10nyNJ6zNy2YVYLrcwLccB,85,229120,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,permanent wave,9086263,79,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,1997,0.255,0.393,5,F,1,major,-10.654,0.0278,0.0577,76.426,4,55
No Surprises,10nyNJ6zNy2YVYLrcwLccB,85,229120,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,9086263,79,OK Computer,6dVIqQ8qmQ5GBnJ9shOYGE,1997,0.255,0.393,5,F,1,major,-10.654,0.0278,0.0577,76.426,4,55
Planet Telex,37JISltgxizbDAyNEEqkTY,60,259200,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.429,0.881,9,A,0,minor,-8.013,0.107,0.0213,148.963,3,1
Planet Telex,37JISltgxizbDAyNEEqkTY,60,259200,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,art rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.429,0.881,9,A,0,minor,-8.013,0.107,0.0213,148.963,3,1
Planet Telex,37JISltgxizbDAyNEEqkTY,60,259200,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.429,0.881,9,A,0,minor,-8.013,0.107,0.0213,148.963,3,1
Planet Telex,37JISltgxizbDAyNEEqkTY,60,259200,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,oxford indie,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.429,0.881,9,A,0,minor,-8.013,0.107,0.0213,148.963,3,1
Planet Telex,37JISltgxizbDAyNEEqkTY,60,259200,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,permanent wave,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.429,0.881,9,A,0,minor,-8.013,0.107,0.0213,148.963,3,1
Planet Telex,37JISltgxizbDAyNEEqkTY,60,259200,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.429,0.881,9,A,0,minor,-8.013,0.107,0.0213,148.963,3,1
The Bends,7oDFvnqXkXuiZa1sACXobj,63,246200,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.23,0.755,7,G,1,major,-8.065,0.0658,0.0115,91.608,4,1
The Bends,7oDFvnqXkXuiZa1sACXobj,63,246200,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,art rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.23,0.755,7,G,1,major,-8.065,0.0658,0.0115,91.608,4,1
The Bends,7oDFvnqXkXuiZa1sACXobj,63,246200,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.23,0.755,7,G,1,major,-8.065,0.0658,0.0115,91.608,4,1
The Bends,7oDFvnqXkXuiZa1sACXobj,63,246200,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,oxford indie,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.23,0.755,7,G,1,major,-8.065,0.0658,0.0115,91.608,4,1
The Bends,7oDFvnqXkXuiZa1sACXobj,63,246200,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,permanent wave,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.23,0.755,7,G,1,major,-8.065,0.0658,0.0115,91.608,4,1
The Bends,7oDFvnqXkXuiZa1sACXobj,63,246200,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.23,0.755,7,G,1,major,-8.065,0.0658,0.0115,91.608,4,1
High and Dry,2a1iMaoWQ5MnvLFBDv4qkf,NA,257480,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.419,0.383,4,E,1,major,-11.782,0.0256,0.0724,87.568,4,32
High and Dry,2a1iMaoWQ5MnvLFBDv4qkf,NA,257480,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,art rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.419,0.383,4,E,1,major,-11.782,0.0256,0.0724,87.568,4,32
High and Dry,2a1iMaoWQ5MnvLFBDv4qkf,NA,257480,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.419,0.383,4,E,1,major,-11.782,0.0256,0.0724,87.568,4,32
High and Dry,2a1iMaoWQ5MnvLFBDv4qkf,NA,257480,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,oxford indie,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.419,0.383,4,E,1,major,-11.782,0.0256,0.0724,87.568,4,32
High and Dry,2a1iMaoWQ5MnvLFBDv4qkf,NA,257480,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,permanent wave,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.419,0.383,4,E,1,major,-11.782,0.0256,0.0724,87.568,4,32
High and Dry,2a1iMaoWQ5MnvLFBDv4qkf,NA,257480,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.419,0.383,4,E,1,major,-11.782,0.0256,0.0724,87.568,4,32
Fake Plastic Trees,73CKjW3vsUXRpy3NnX4H7F,74,290706,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.463,0.229,2,D,1,major,-12.592,0.0297,0.167,73.543,4,43
Fake Plastic Trees,73CKjW3vsUXRpy3NnX4H7F,74,290706,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,art rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.463,0.229,2,D,1,major,-12.592,0.0297,0.167,73.543,4,43
Fake Plastic Trees,73CKjW3vsUXRpy3NnX4H7F,74,290706,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.463,0.229,2,D,1,major,-12.592,0.0297,0.167,73.543,4,43
Fake Plastic Trees,73CKjW3vsUXRpy3NnX4H7F,74,290706,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,oxford indie,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.463,0.229,2,D,1,major,-12.592,0.0297,0.167,73.543,4,43
Fake Plastic Trees,73CKjW3vsUXRpy3NnX4H7F,74,290706,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,permanent wave,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.463,0.229,2,D,1,major,-12.592,0.0297,0.167,73.543,4,43
Fake Plastic Trees,73CKjW3vsUXRpy3NnX4H7F,74,290706,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.463,0.229,2,D,1,major,-12.592,0.0297,0.167,73.543,4,43
Bones,76RAlQcfuQknnQFruYDj6Q,59,189000,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.336,0.705,2,D,1,major,-8.284,0.0519,0.00154,101.473,4,1
Bones,76RAlQcfuQknnQFruYDj6Q,59,189000,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,art rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.336,0.705,2,D,1,major,-8.284,0.0519,0.00154,101.473,4,1
Bones,76RAlQcfuQknnQFruYDj6Q,59,189000,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.336,0.705,2,D,1,major,-8.284,0.0519,0.00154,101.473,4,1
Bones,76RAlQcfuQknnQFruYDj6Q,59,189000,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,oxford indie,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.336,0.705,2,D,1,major,-8.284,0.0519,0.00154,101.473,4,1
Bones,76RAlQcfuQknnQFruYDj6Q,59,189000,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,permanent wave,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.336,0.705,2,D,1,major,-8.284,0.0519,0.00154,101.473,4,1
Bones,76RAlQcfuQknnQFruYDj6Q,59,189000,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.336,0.705,2,D,1,major,-8.284,0.0519,0.00154,101.473,4,1
(Nice Dream),1tZcw7GtIqviL32bzaKdSo,NA,233226,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.263,0.566,9,A,1,major,-11.075,0.0344,0.163,172.851,3,29
(Nice Dream),1tZcw7GtIqviL32bzaKdSo,NA,233226,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,art rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.263,0.566,9,A,1,major,-11.075,0.0344,0.163,172.851,3,29
(Nice Dream),1tZcw7GtIqviL32bzaKdSo,NA,233226,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.263,0.566,9,A,1,major,-11.075,0.0344,0.163,172.851,3,29
(Nice Dream),1tZcw7GtIqviL32bzaKdSo,NA,233226,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,oxford indie,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.263,0.566,9,A,1,major,-11.075,0.0344,0.163,172.851,3,29
(Nice Dream),1tZcw7GtIqviL32bzaKdSo,NA,233226,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,permanent wave,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.263,0.566,9,A,1,major,-11.075,0.0344,0.163,172.851,3,29
(Nice Dream),1tZcw7GtIqviL32bzaKdSo,NA,233226,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.263,0.566,9,A,1,major,-11.075,0.0344,0.163,172.851,3,29
Just,1dyTcli07c77mtQK3ahUZR,76,234800,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.291,0.767,7,G,0,minor,-6.913,0.0862,4.01e-4,175.702,4,5
Just,1dyTcli07c77mtQK3ahUZR,76,234800,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,art rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.291,0.767,7,G,0,minor,-6.913,0.0862,4.01e-4,175.702,4,5
Just,1dyTcli07c77mtQK3ahUZR,76,234800,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.291,0.767,7,G,0,minor,-6.913,0.0862,4.01e-4,175.702,4,5
Just,1dyTcli07c77mtQK3ahUZR,76,234800,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,oxford indie,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.291,0.767,7,G,0,minor,-6.913,0.0862,4.01e-4,175.702,4,5
Just,1dyTcli07c77mtQK3ahUZR,76,234800,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,permanent wave,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.291,0.767,7,G,0,minor,-6.913,0.0862,4.01e-4,175.702,4,5
Just,1dyTcli07c77mtQK3ahUZR,76,234800,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.291,0.767,7,G,0,minor,-6.913,0.0862,4.01e-4,175.702,4,5
My Iron Lung,0jyikFM0Umv0KlnrOEKtTG,66,276426,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.242,0.859,0,C,1,major,-8.41,0.0663,0.0565,96.917,4,1
My Iron Lung,0jyikFM0Umv0KlnrOEKtTG,66,276426,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,art rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.242,0.859,0,C,1,major,-8.41,0.0663,0.0565,96.917,4,1
My Iron Lung,0jyikFM0Umv0KlnrOEKtTG,66,276426,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.242,0.859,0,C,1,major,-8.41,0.0663,0.0565,96.917,4,1
My Iron Lung,0jyikFM0Umv0KlnrOEKtTG,66,276426,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,oxford indie,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.242,0.859,0,C,1,major,-8.41,0.0663,0.0565,96.917,4,1
My Iron Lung,0jyikFM0Umv0KlnrOEKtTG,66,276426,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,permanent wave,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.242,0.859,0,C,1,major,-8.41,0.0663,0.0565,96.917,4,1
My Iron Lung,0jyikFM0Umv0KlnrOEKtTG,66,276426,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.242,0.859,0,C,1,major,-8.41,0.0663,0.0565,96.917,4,1
Bullet Proof ... I Wish I Was,5XuU9htN358NTMCcqRvfDV,65,208733,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.45,0.359,7,G,1,major,-13.559,0.0289,0.776,80.915,4,2
Bullet Proof ... I Wish I Was,5XuU9htN358NTMCcqRvfDV,65,208733,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,art rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.45,0.359,7,G,1,major,-13.559,0.0289,0.776,80.915,4,2
Bullet Proof ... I Wish I Was,5XuU9htN358NTMCcqRvfDV,65,208733,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.45,0.359,7,G,1,major,-13.559,0.0289,0.776,80.915,4,2
Bullet Proof ... I Wish I Was,5XuU9htN358NTMCcqRvfDV,65,208733,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,oxford indie,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.45,0.359,7,G,1,major,-13.559,0.0289,0.776,80.915,4,2
Bullet Proof ... I Wish I Was,5XuU9htN358NTMCcqRvfDV,65,208733,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,permanent wave,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.45,0.359,7,G,1,major,-13.559,0.0289,0.776,80.915,4,2
Bullet Proof ... I Wish I Was,5XuU9htN358NTMCcqRvfDV,65,208733,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.45,0.359,7,G,1,major,-13.559,0.0289,0.776,80.915,4,2
Black Star,6UO72VSXEONxdfLyABihs9,70,247040,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.289,0.555,7,G,1,major,-7.434,0.0402,0.00312,158.671,4,1
Black Star,6UO72VSXEONxdfLyABihs9,70,247040,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,art rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.289,0.555,7,G,1,major,-7.434,0.0402,0.00312,158.671,4,1
Black Star,6UO72VSXEONxdfLyABihs9,70,247040,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.289,0.555,7,G,1,major,-7.434,0.0402,0.00312,158.671,4,1
Black Star,6UO72VSXEONxdfLyABihs9,70,247040,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,oxford indie,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.289,0.555,7,G,1,major,-7.434,0.0402,0.00312,158.671,4,1
Black Star,6UO72VSXEONxdfLyABihs9,70,247040,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,permanent wave,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.289,0.555,7,G,1,major,-7.434,0.0402,0.00312,158.671,4,1
Black Star,6UO72VSXEONxdfLyABihs9,70,247040,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.289,0.555,7,G,1,major,-7.434,0.0402,0.00312,158.671,4,1
Street Spirit (Fade Out),2QwObYJWyJTiozvs0RI7CF,70,253853,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.488,0.454,4,E,0,minor,-11.544,0.0304,0.317,138.076,4,3
Street Spirit (Fade Out),2QwObYJWyJTiozvs0RI7CF,70,253853,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,art rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.488,0.454,4,E,0,minor,-11.544,0.0304,0.317,138.076,4,3
Street Spirit (Fade Out),2QwObYJWyJTiozvs0RI7CF,70,253853,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.488,0.454,4,E,0,minor,-11.544,0.0304,0.317,138.076,4,3
Street Spirit (Fade Out),2QwObYJWyJTiozvs0RI7CF,70,253853,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,oxford indie,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.488,0.454,4,E,0,minor,-11.544,0.0304,0.317,138.076,4,3
Street Spirit (Fade Out),2QwObYJWyJTiozvs0RI7CF,70,253853,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,permanent wave,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.488,0.454,4,E,0,minor,-11.544,0.0304,0.317,138.076,4,3
Street Spirit (Fade Out),2QwObYJWyJTiozvs0RI7CF,70,253853,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,9086263,79,The Bends,35UJLpClj5EDrhpNIi4DFg,1995,0.488,0.454,4,E,0,minor,-11.544,0.0304,0.317,138.076,4,3
You,5KZ0qobWEFl892YjIC02SE,64,208666,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,9086263,79,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,1993,0.222,0.707,9,A,1,major,-12.012,0.0578,9.45e-4,112.663,3,1
You,5KZ0qobWEFl892YjIC02SE,64,208666,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,art rock,9086263,79,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,1993,0.222,0.707,9,A,1,major,-12.012,0.0578,9.45e-4,112.663,3,1
You,5KZ0qobWEFl892YjIC02SE,64,208666,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,1993,0.222,0.707,9,A,1,major,-12.012,0.0578,9.45e-4,112.663,3,1
You,5KZ0qobWEFl892YjIC02SE,64,208666,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,oxford indie,9086263,79,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,1993,0.222,0.707,9,A,1,major,-12.012,0.0578,9.45e-4,112.663,3,1
You,5KZ0qobWEFl892YjIC02SE,64,208666,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,permanent wave,9086263,79,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,1993,0.222,0.707,9,A,1,major,-12.012,0.0578,9.45e-4,112.663,3,1
You,5KZ0qobWEFl892YjIC02SE,64,208666,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,9086263,79,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,1993,0.222,0.707,9,A,1,major,-12.012,0.0578,9.45e-4,112.663,3,1
Creep,70LcF31zb1H0PyJoS1Sx1r,89,238640,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,9086263,79,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,1993,0.515,0.43,7,G,1,major,-9.935,0.0372,0.0097,91.844,4,22
Creep,70LcF31zb1H0PyJoS1Sx1r,89,238640,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,art rock,9086263,79,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,1993,0.515,0.43,7,G,1,major,-9.935,0.0372,0.0097,91.844,4,22
Creep,70LcF31zb1H0PyJoS1Sx1r,89,238640,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,1993,0.515,0.43,7,G,1,major,-9.935,0.0372,0.0097,91.844,4,22
Creep,70LcF31zb1H0PyJoS1Sx1r,89,238640,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,oxford indie,9086263,79,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,1993,0.515,0.43,7,G,1,major,-9.935,0.0372,0.0097,91.844,4,22
Creep,70LcF31zb1H0PyJoS1Sx1r,89,238640,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,permanent wave,9086263,79,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,1993,0.515,0.43,7,G,1,major,-9.935,0.0372,0.0097,91.844,4,22
Creep,70LcF31zb1H0PyJoS1Sx1r,89,238640,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,rock,9086263,79,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,1993,0.515,0.43,7,G,1,major,-9.935,0.0372,0.0097,91.844,4,22
How Do You?,5qsgK2wcodYCEbgbdCpYOG,52,132173,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,alternative rock,9086263,79,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,1993,0.185,0.964,9,A,1,major,-8.316,0.084,6.59e-4,147.351,4,2
How Do You?,5qsgK2wcodYCEbgbdCpYOG,52,132173,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,art rock,9086263,79,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,1993,0.185,0.964,9,A,1,major,-8.316,0.084,6.59e-4,147.351,4,2
How Do You?,5qsgK2wcodYCEbgbdCpYOG,52,132173,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,melancholia,9086263,79,Pablo Honey,3gBVdu4a1MMJVMy6vwPEb8,1993,0.185,0.964,9,A,1,major,-8.316,0.084,6.59e-4,147.351,4,2
